Date,Coin,Price_USD,Volume_24h,Market_Cap,Sentiment_Score,Social_Mentions,Volatility_Index
2024-03-05,Polkadot,10.8757,50976597.49,1541210892.47,0.96,34246,0.0989
2024-03-06,Polkadot,11.2664,31576881.73,5166479860.25,-0.11,4977,0.0815
2024-03-07,Polkadot,11.9069,29619414.16,3979130529.34,-0.15,7068,0.0666
2024-03-08,Polkadot,11.8636,33742724.16,5620782549.34,0.23,45504,0.0568
2024-03-09,Polkadot,10.7669,46709747.44,2566071292.23,0.32,32227,0.0974
2024-03-10,Polkadot,10.7387,39066557.18,3982536561.82,0.03,13740,0.0726
2024-03-11,Polkadot,10.2172,12638665.31,1858277979.57,-0.47,23797,0.095
2024-03-12,Polkadot,9.8536,47596906.4,3422504405.79,0.0,8791,0.0385
2024-03-13,Polkadot,9.2513,14720112.84,1404667583.92,0.04,1485,0.04
2024-03-14,Polkadot,9.0398,35998811.54,911500154.94,-0.2,46048,0.0869
2024-03-15,Polkadot,8.7791,31118067.92,4149133411.04,0.29,31695,0.0235
2024-03-16,Polkadot,7.7443,13553338.79,2493327278.22,0.18,38441,0.0951
2024-03-17,Polkadot,8.0231,13502383.09,3777107713.26,0.85,1337,0.0557
2024-03-18,Polkadot,8.9219,39981667.88,2083547545.51,0.44,26436,0.0934
2024-03-19,Polkadot,9.2012,24648068.56,2126537046.38,0.08,16092,0.0403
2024-03-20,Polkadot,9.1171,32988363.74,2372827895.51,-0.06,35771,0.0744
2024-03-21,Polkadot,9.1012,27451908.55,3480461325.73,0.0,2471,0.0535
2024-03-22,Polkadot,8.9188,34867130.94,2910400993.21,-0.47,45388,0.0664
2024-03-23,Polkadot,8.9678,26158895.46,4216154628.38,0.52,28696,0.0554
2024-03-24,Polkadot,8.9602,19260140.58,987202969.03,-0.03,7489,0.097
2024-03-25,Polkadot,8.5924,21081663.99,3293269064.22,0.44,8856,0.0723
2024-03-26,Polkadot,9.324,41363987.8,2164381051.35,1.0,29611,0.0326
2024-03-27,Polkadot,8.64,24815211.13,1486883434.71,-0.84,10365,0.0919
2024-03-28,Polkadot,8.9589,16608049.27,2724933899.81,0.97,35373,0.0365
2024-03-29,Polkadot,8.9226,42278862.53,2694841527.08,0.4,6664,0.0434
2024-03-30,Polkadot,9.7795,40940915.04,1513909682.16,0.66,24323,0.0192
2024-03-31,Polkadot,9.956,12172791.59,1799622425.86,0.1,27455,0.091
2024-04-01,Polkadot,9.7867,48892366.08,2576517000.39,0.09,6379,0.0358
2024-04-02,Polkadot,9.6753,36569885.99,2549685423.48,-0.13,45353,0.0333
2024-04-03,Polkadot,9.7043,15925407.78,2203102771.62,0.32,3124,0.0928
2024-04-04,Polkadot,9.1595,17848867.49,1460191197.29,-0.66,47189,0.0825
2024-04-05,Polkadot,8.8175,33239906.28,897172029.82,0.12,32536,0.0227
2024-04-06,Polkadot,8.0393,33114417.79,3923956285.87,-0.58,5991,0.0792
2024-04-07,Polkadot,7.6764,15016098.85,3664700449.74,-0.7,7794,0.0922
2024-04-08,Polkadot,7.7201,15655395.67,2265540945.57,0.25,30218,0.0171
2024-04-09,Polkadot,7.8437,17479520.29,3906318251.27,0.33,32113,0.0843
2024-04-10,Polkadot,7.0753,23999829.16,2614040810.85,-0.44,37074,0.0593
2024-04-11,Polkadot,7.0338,11867887.42,897112428.36,-0.44,28977,0.0702
2024-04-12,Polkadot,7.239,10257441.16,1064762232.11,0.81,29359,0.0544
2024-04-13,Polkadot,7.1873,26703934.06,3352454621.89,0.26,49673,0.0728
2024-04-14,Polkadot,6.9667,28677595.22,2452417777.6,-0.5,19043,0.0131
2024-04-15,Polkadot,6.8301,20515630.36,2986612465.4,0.07,23523,0.0786
2024-04-16,Polkadot,6.6522,16333442.23,3055424657.16,0.02,10070,0.013
2024-04-17,Polkadot,6.4471,17588803.77,1799882153.72,-0.58,8199,0.051
2024-04-18,Polkadot,6.5096,16623080.14,777312018.29,0.34,19703,0.0236
2024-04-19,Polkadot,7.2672,35172805.32,1274028236.54,1.0,20267,0.0841
2024-04-20,Polkadot,7.0042,28523766.26,886937802.09,0.29,15133,0.0382
2024-04-21,Polkadot,6.8998,12642881.97,1210890831.33,-0.31,29571,0.0509
2024-04-22,Polkadot,6.8889,17475429.71,1820134685.62,0.61,27991,0.0486
2024-04-23,Polkadot,6.659,21149376.73,980732054.1,-0.22,12579,0.0795
2024-04-24,Polkadot,7.0313,24271782.29,1172076983.73,1.0,34355,0.0533
2024-04-25,Polkadot,6.2048,17824878.48,1726986469.17,-0.99,20003,0.081
2024-04-26,Polkadot,6.0463,25639343.6,1427338515.98,0.0,22871,0.0166
2024-04-27,Polkadot,6.2997,25642561.19,1808420155.63,0.49,7223,0.0272
2024-04-28,Polkadot,6.2134,18768366.29,1687984602.74,-0.25,15197,0.0596
2024-04-29,Polkadot,5.9646,26349895.65,2134079636.61,0.3,10387,0.0952
2024-04-30,Polkadot,6.102,24434618.45,2897695238.72,0.43,38121,0.0167
2024-05-01,Polkadot,6.3846,26268474.18,913933115.35,-0.24,27902,0.0139
2024-05-02,Polkadot,6.4583,31164999.83,902245147.53,0.35,15839,0.0241
2024-05-03,Polkadot,6.206,12820762.62,2737603171.34,-0.06,36373,0.0677
2024-05-04,Polkadot,6.3538,13156047.88,1922385123.31,-0.13,36306,0.0459
2024-05-05,Polkadot,6.2324,28393565.43,2533851826.83,0.7,14896,0.0843
2024-05-06,Polkadot,6.4708,26458629.31,1204667179.69,0.86,42525,0.0165
2024-05-07,Polkadot,6.9572,32741855.74,3002345551.98,0.26,17198,0.0277
2024-05-08,Polkadot,6.0578,7587497.28,2844362886.85,-0.44,35524,0.037
2024-05-09,Polkadot,6.0975,21408428.89,2159686393.9,-0.06,29651,0.0664
2024-05-10,Polkadot,5.5744,8799262.26,793524575.1,0.08,33636,0.0717
2024-05-11,Polkadot,6.2605,18879238.04,2868069210.84,1.0,35128,0.0212
2024-05-12,Polkadot,6.1203,9933127.37,2552123642.15,-0.15,28144,0.0949
2024-05-13,Polkadot,6.3548,9610443.09,2544148551.03,0.74,19757,0.0407
2024-05-14,Polkadot,6.3499,6658998.91,728281171.78,0.14,34963,0.0742
2024-05-15,Polkadot,6.1013,21482404.4,2560014038.21,-0.18,19515,0.0572
2024-05-16,Polkadot,5.8261,14192943.75,904098915.26,0.49,41777,0.03
2024-05-17,Polkadot,6.2939,8942019.67,1189252760.12,0.56,23027,0.0862
2024-05-18,Polkadot,6.601,15125162.02,2183960080.39,0.35,14792,0.0836
2024-05-19,Polkadot,7.2491,12147801.02,1493250312.97,0.87,16777,0.0456
2024-05-20,Polkadot,7.2764,34685025.72,2652536131.25,-0.14,20794,0.063
2024-05-21,Polkadot,7.3884,16845774.53,2535918840.3,-0.0,33544,0.0332
2024-05-22,Polkadot,7.2971,17044707.18,1045383713.1,0.65,19751,0.0721
2024-05-23,Polkadot,7.1997,31386471.19,2609202337.89,0.32,32023,0.0378
2024-05-24,Polkadot,6.8318,24533177.87,3208093543.19,0.32,20727,0.086
2024-05-25,Polkadot,6.8673,26375285.32,1129291989.22,-0.12,48793,0.0296
2024-05-26,Polkadot,6.6032,23401797.46,2237328835.89,0.01,24665,0.0113
2024-05-27,Polkadot,6.7557,32324603.8,1599387484.34,0.88,32126,0.0342
2024-05-28,Polkadot,6.8199,12466779.98,1935789166.01,-0.04,20481,0.0272
2024-05-29,Polkadot,6.9248,34320430.38,1487449036.27,-0.21,26836,0.0557
2024-05-30,Polkadot,7.5117,32479401.05,1815226336.93,0.59,35101,0.0283
2024-05-31,Polkadot,7.5051,25186207.95,837301632.29,-0.0,24549,0.0787
2024-06-01,Polkadot,7.7965,28453383.72,3840739149.35,-0.1,46604,0.0317
2024-06-02,Polkadot,8.6041,30934261.86,3010737738.5,1.0,4336,0.0736
2024-06-03,Polkadot,9.1748,11317883.47,2755026725.11,1.0,9157,0.0621
2024-06-04,Polkadot,9.713,18183321.26,2462103327.86,0.53,37155,0.0988
2024-06-05,Polkadot,9.5737,46393231.57,3022906879.11,0.44,38481,0.1
2024-06-06,Polkadot,9.6932,30412135.05,2443107823.75,0.68,32567,0.0883
2024-06-07,Polkadot,9.064,22781628.79,2211286118.06,0.09,38869,0.0784
2024-06-08,Polkadot,9.2992,37644546.0,2655649405.08,-0.31,3431,0.0448
2024-06-09,Polkadot,9.4361,29233754.62,1985291526.8,-0.22,34784,0.0778
2024-06-10,Polkadot,9.4566,9954468.59,1626718778.44,-0.4,18025,0.0961
2024-06-11,Polkadot,9.9517,39259015.83,3210844306.88,-0.23,21446,0.0121
2024-06-12,Polkadot,9.3607,36776950.98,4091617021.31,-0.4,9507,0.0584
2024-06-13,Polkadot,10.1352,16830505.63,1633101998.44,0.42,34208,0.0296
2024-06-14,Polkadot,10.6023,51173690.04,1199058429.79,0.04,18522,0.0602
2024-06-15,Polkadot,10.5755,20047261.23,2101612986.64,-0.43,48402,0.052
2024-06-16,Polkadot,10.5074,29746509.79,5168481788.22,0.16,26490,0.0618
2024-06-17,Polkadot,10.7704,15713463.65,4647478610.45,-0.02,39011,0.0596
2024-06-18,Polkadot,11.6002,39593049.52,3924892826.35,0.92,36071,0.0964
2024-06-19,Polkadot,11.6708,29197943.45,5505089372.55,-0.46,48754,0.0597
2024-06-20,Polkadot,11.7665,28388893.97,3272392830.14,0.64,31413,0.0862
2024-06-21,Polkadot,11.7889,50785481.07,5815607560.06,0.75,46102,0.0388
2024-06-22,Polkadot,12.8511,13342605.42,2808231056.26,0.88,15040,0.0494
2024-06-23,Polkadot,12.6269,52929340.02,2476419647.68,0.37,39718,0.0523
2024-06-24,Polkadot,12.6209,41469722.26,4483191497.41,0.71,8046,0.0351
2024-06-25,Polkadot,13.557,67031289.63,3406360423.44,0.14,40374,0.0442
2024-06-26,Polkadot,13.6702,45901550.19,4792049768.65,0.83,37189,0.0639
2024-06-27,Polkadot,14.4611,17664472.98,3210338310.82,0.79,47202,0.0622
2024-06-28,Polkadot,13.8167,16615651.79,4796691074.41,0.22,19462,0.0673
2024-06-29,Polkadot,13.6886,62045336.24,2878702514.94,-0.08,39871,0.0417
2024-06-30,Polkadot,14.7183,64243412.73,1771922854.59,0.59,21534,0.0384
2024-07-01,Polkadot,14.2353,33930747.67,6617351363.45,0.19,35968,0.065
2024-07-02,Polkadot,14.1419,49102401.45,6410255118.92,0.27,21935,0.022
2024-07-03,Polkadot,14.3375,42415593.25,7001282160.72,0.49,41995,0.0328
2024-07-04,Polkadot,13.6427,66421843.39,5274434161.62,-0.64,10009,0.0138
2024-07-05,Polkadot,13.3741,64193655.89,4989727772.41,-0.14,47989,0.0165
2024-07-06,Polkadot,13.4628,66443755.54,4356581518.82,0.1,47876,0.0319
2024-07-07,Polkadot,13.5077,60322599.13,2031246222.06,-0.14,2946,0.0118
2024-07-08,Polkadot,14.3859,66724926.39,2527523917.18,0.05,37724,0.0321
2024-07-09,Polkadot,15.5091,28988263.37,3346672291.92,0.07,46311,0.0689
2024-07-10,Polkadot,14.8607,64258236.82,6777426219.98,-0.23,41483,0.0155
2024-07-11,Polkadot,14.9583,57371396.82,2530757930.72,0.17,4325,0.0493
2024-07-12,Polkadot,15.4775,75083679.41,7261264269.03,-0.24,9699,0.0922
2024-07-13,Polkadot,16.6665,54750095.49,5151839671.05,1.0,4745,0.0812
2024-07-14,Polkadot,17.2819,23169243.49,6674734344.94,0.68,46076,0.0375
2024-07-15,Polkadot,17.5505,59489146.18,2528990437.68,0.53,45837,0.0932
2024-07-16,Polkadot,18.153,68006914.15,3768800851.48,-0.1,31794,0.0397
2024-07-17,Polkadot,18.7827,35335541.73,9079683260.04,0.46,25544,0.0165
2024-07-18,Polkadot,17.9302,46196344.25,3701870081.26,-0.04,22198,0.0995
2024-07-19,Polkadot,18.121,61502863.6,3961404311.06,0.83,14489,0.0883
2024-07-20,Polkadot,19.4612,48583325.16,3484308505.51,0.84,47116,0.0519
2024-07-21,Polkadot,19.2789,48193134.09,2923244213.79,0.2,23474,0.07
2024-07-22,Polkadot,19.4229,29762651.41,3754510664.64,0.64,19420,0.0704
2024-07-23,Polkadot,19.2068,91481872.12,6855507811.93,-0.35,3677,0.0275
2024-07-24,Polkadot,17.0039,68049386.55,4797612290.77,-1.0,35512,0.028
2024-07-25,Polkadot,17.0384,17123194.88,5477901387.89,0.41,12175,0.0523
2024-07-26,Polkadot,17.3126,70331591.97,2578640080.25,-0.29,44318,0.092
2024-07-27,Polkadot,16.8863,66855800.72,7106530952.92,-0.47,43191,0.0109
2024-07-28,Polkadot,15.9283,16548275.21,6588542115.47,0.18,2177,0.0804
2024-07-29,Polkadot,15.2429,37778230.49,1655925612.94,-0.36,1761,0.0152
2024-07-30,Polkadot,15.8406,54285418.63,4014091021.7,0.51,38546,0.053
2024-07-31,Polkadot,17.4187,48963967.42,2221025811.86,1.0,7458,0.0674
2024-08-01,Polkadot,18.6401,76647104.1,7769987230.92,0.26,21110,0.0718
2024-08-02,Polkadot,17.4058,47027607.81,6873692901.44,-0.55,43503,0.0153
2024-08-03,Polkadot,18.167,29347904.22,8371264218.9,-0.14,29253,0.0477
2024-08-04,Polkadot,17.5828,86255171.88,3420933022.28,-0.49,19317,0.0625
2024-08-05,Polkadot,17.0885,33632835.95,4827805445.65,-0.56,29433,0.0159
2024-08-06,Polkadot,16.7108,64683775.85,2904261628.58,-0.5,8179,0.0222
2024-08-07,Polkadot,17.3175,27233924.34,4303292278.67,0.24,15849,0.0697
2024-08-08,Polkadot,18.1654,42071987.8,5611243673.54,0.16,5444,0.0569
2024-08-09,Polkadot,18.0945,50087653.99,2195451086.38,0.4,3964,0.0246
2024-08-10,Polkadot,18.0393,31910181.62,6962225648.69,0.62,42990,0.0582
2024-08-11,Polkadot,18.4761,51729994.17,5862775836.39,0.64,13811,0.0921
2024-08-12,Polkadot,19.0193,30975736.08,8208399164.17,0.34,11067,0.0114
2024-08-13,Polkadot,20.1568,65228004.16,4206974735.49,-0.07,40992,0.0678
2024-08-14,Polkadot,18.8825,69012894.39,8711051023.1,0.11,11472,0.0166
2024-08-15,Polkadot,18.9203,23645435.43,9450281494.6,-0.02,16126,0.0106
2024-08-16,Polkadot,17.9289,80402568.19,8385684047.39,-0.65,4101,0.0236
2024-08-17,Polkadot,17.9011,31158073.17,7360179214.9,0.59,27990,0.0481
2024-08-18,Polkadot,17.7166,33687228.06,7528626210.88,-0.11,37665,0.0822
2024-08-19,Polkadot,17.6929,64497711.07,5829772038.18,-0.22,4678,0.0354
2024-08-20,Polkadot,17.0031,48884015.87,2993593972.43,0.44,35611,0.0663
2024-08-21,Polkadot,15.7557,47228967.96,5842464895.91,0.31,31729,0.047
2024-08-22,Polkadot,14.1215,21360427.62,5438197738.82,-0.58,30035,0.0311
2024-08-23,Polkadot,14.043,59302689.43,6939393338.36,-0.07,16958,0.0563
2024-08-24,Polkadot,13.7544,47703214.72,4353547285.78,0.15,25250,0.0818
2024-08-25,Polkadot,13.3033,20507397.06,2774369379.56,0.29,8083,0.0849
2024-08-26,Polkadot,14.1963,35433944.03,5301880358.28,-0.08,22756,0.0862
2024-08-27,Polkadot,13.6005,57688251.52,6688030667.49,0.06,2466,0.0405
2024-08-28,Polkadot,14.5775,47718414.42,2491091173.9,1.0,1339,0.0814
2024-08-29,Polkadot,15.7757,22631742.39,3634708179.03,0.25,45547,0.0291
2024-08-30,Polkadot,14.2526,35504855.2,4514556017.98,0.2,22103,0.0765
2024-08-31,Polkadot,14.3327,28246606.2,2409127716.32,0.76,18088,0.0954
2024-09-01,Polkadot,14.0606,43164157.46,1531036082.6,-0.25,4724,0.0112
2024-09-02,Polkadot,12.0276,52601996.59,2823996883.35,-0.24,41957,0.0496
2024-09-03,Polkadot,11.1708,30664720.77,4983851397.44,-0.55,22643,0.0683
2024-09-04,Polkadot,11.6148,31747646.92,1363435982.45,0.66,27044,0.0732
2024-09-05,Polkadot,12.7991,59149779.71,3475870767.62,1.0,11334,0.0258
2024-09-06,Polkadot,13.3896,44249057.52,5421171754.15,0.05,34320,0.0975
2024-09-07,Polkadot,13.6196,44464852.5,6554756297.03,0.52,37259,0.0654
2024-09-08,Polkadot,13.6187,27886216.6,6730234192.98,0.56,1789,0.0248
2024-09-09,Polkadot,14.7781,50702109.89,3972176960.96,0.39,34941,0.0118
2024-09-10,Polkadot,16.3802,54114453.59,7865034134.64,0.26,1552,0.0805
2024-09-11,Polkadot,15.916,41181128.9,1817090331.86,-0.52,20806,0.0172
2024-09-12,Polkadot,14.3403,71167879.04,5712706495.31,-0.25,37979,0.0227
2024-09-13,Polkadot,12.8502,58180214.87,4588795010.41,0.25,9823,0.0617
2024-09-14,Polkadot,13.7124,54826903.25,2739857161.99,0.91,32980,0.0643
2024-09-15,Polkadot,13.6938,43127159.76,4148241439.26,0.06,1860,0.0718
2024-09-16,Polkadot,13.833,39399707.41,2100147512.12,0.25,1290,0.0454
2024-09-17,Polkadot,12.6083,21933326.22,5656588536.72,-0.58,43417,0.0797
2024-09-18,Polkadot,12.1461,27000214.71,2953441076.36,-0.47,15344,0.0977
2024-09-19,Polkadot,11.9788,49063361.03,4197590976.47,0.06,6870,0.0344
2024-09-20,Polkadot,12.1153,34104462.29,1980975653.56,0.16,34397,0.0733
2024-09-21,Polkadot,11.8859,53832361.45,2168779644.75,0.08,40775,0.0936
2024-09-22,Polkadot,11.2813,17955896.74,5604377037.02,0.48,17186,0.0718
2024-09-23,Polkadot,10.8501,32912510.06,4353427503.18,0.09,39711,0.0713
2024-09-24,Polkadot,11.5165,41319447.16,5583046099.68,0.59,33265,0.0301
2024-09-25,Polkadot,11.6689,35793174.55,2547797530.73,-0.27,22016,0.0582
2024-09-26,Polkadot,12.0377,54854913.28,1996161678.89,0.95,5080,0.0606
2024-09-27,Polkadot,11.5088,57063378.36,3466755694.85,0.28,13972,0.073
2024-09-28,Polkadot,9.8205,14370764.14,2925215530.95,-0.09,2760,0.0997
2024-09-29,Polkadot,9.5735,14549984.85,1627289257.83,-0.09,12274,0.013
2024-09-30,Polkadot,9.1683,13947645.45,3605766100.84,-0.06,38476,0.0159
2024-10-01,Polkadot,9.3374,34779176.68,2284970178.74,0.27,24304,0.017
2024-10-02,Polkadot,10.8808,27100780.77,1899195833.16,0.58,13166,0.0769
2024-10-03,Polkadot,11.2698,44327225.25,2623545650.21,0.58,4398,0.0223
2024-10-04,Polkadot,12.8228,33619944.83,4173356389.36,1.0,31625,0.066
2024-10-05,Polkadot,13.2003,46338667.57,5155881423.93,-0.14,48698,0.0392
2024-10-06,Polkadot,12.7978,52207593.14,3746625647.05,-0.54,11515,0.0512
2024-10-07,Polkadot,13.0332,41613183.74,4043389312.26,0.55,15705,0.0294
2024-10-08,Polkadot,14.2066,44864609.6,2210237899.35,0.31,37329,0.0879
2024-10-09,Polkadot,15.5204,20998110.39,7230581517.51,0.77,11607,0.0628
2024-10-10,Polkadot,15.0894,39883290.99,7114512574.58,0.27,31006,0.095
2024-10-11,Polkadot,15.2955,48687377.05,5710906900.98,-0.01,14018,0.0617
2024-10-12,Polkadot,14.2178,40491114.48,1522048575.92,0.21,10816,0.0212
2024-10-13,Polkadot,14.8182,68210226.66,4665219881.65,0.43,21494,0.0254
2024-10-14,Polkadot,15.984,73943714.09,5621357056.16,1.0,22237,0.099
2024-10-15,Polkadot,16.0317,68738812.44,7981590253.91,0.51,7831,0.0753
2024-10-16,Polkadot,15.5128,38800514.67,7731998718.26,0.47,41963,0.0144
2024-10-17,Polkadot,15.8077,61162915.04,7003493362.48,-0.38,31541,0.0733
2024-10-18,Polkadot,16.1534,41694442.56,2027776577.61,-0.07,4447,0.0471
2024-10-19,Polkadot,16.2351,31339827.76,7814126610.9,-0.36,47448,0.0376
2024-10-20,Polkadot,16.3964,38885902.53,5657819465.29,0.12,6584,0.0239
2024-10-21,Polkadot,16.2703,20888777.32,6839301736.38,0.62,28156,0.0856
2024-10-22,Polkadot,17.0968,39786148.57,4494359433.8,0.36,37559,0.0157
2024-10-23,Polkadot,17.7433,50443534.63,4043117322.01,0.79,22465,0.0361
2024-10-24,Polkadot,16.8888,81436648.21,4818343684.69,-0.32,43120,0.0376
2024-10-25,Polkadot,16.0523,36176220.32,2548304943.78,-0.31,18217,0.0245
2024-10-26,Polkadot,15.8642,73131112.77,3852252671.42,0.61,48466,0.0557
2024-10-27,Polkadot,16.4646,31536749.98,7294570841.89,0.24,11190,0.0111
2024-10-28,Polkadot,16.6029,29285454.6,1912325548.4,0.57,6335,0.0371
2024-10-29,Polkadot,16.0856,49479004.96,2579345131.31,-0.35,7260,0.094
2024-10-30,Polkadot,16.312,60192084.7,2447560475.36,0.8,26778,0.0379
2024-10-31,Polkadot,16.0585,18906161.01,4194970591.4,0.17,16605,0.0424
2024-11-01,Polkadot,16.7815,31620849.59,8370546065.66,0.71,19559,0.0526
2024-11-02,Polkadot,17.0778,48206061.31,2892006618.12,-0.3,43341,0.0606
2024-11-03,Polkadot,16.8257,39103107.24,2661701385.29,0.07,21557,0.0828
2024-11-04,Polkadot,17.0373,65601665.63,7939738498.29,0.73,36556,0.0271
2024-11-05,Polkadot,18.1745,55334937.8,8229793458.31,0.97,44781,0.0885
2024-11-06,Polkadot,17.6751,29012494.62,1995446696.69,-0.58,46137,0.0782
2024-11-07,Polkadot,18.0486,82623940.85,7231751654.29,0.0,25917,0.075
2024-11-08,Polkadot,18.0031,39095836.57,6520458466.51,0.06,26937,0.0178
2024-11-09,Polkadot,18.4054,72232463.99,7492772956.78,-0.16,32538,0.0119
2024-11-10,Polkadot,17.8214,73418305.71,5307240644.12,0.29,7721,0.0635
2024-11-11,Polkadot,17.9376,87044417.07,8906931918.72,-0.23,21575,0.0877
2024-11-12,Polkadot,18.9491,56734150.83,2227253811.86,0.23,8312,0.0626
2024-11-13,Polkadot,18.0803,62618161.71,3503027744.25,0.13,48680,0.0292
2024-11-14,Polkadot,16.8966,39529567.75,4369758815.58,-0.2,5616,0.0181
2024-11-15,Polkadot,15.8224,58744059.14,4428863806.24,0.14,34763,0.073
2024-11-16,Polkadot,14.9121,42552122.02,6987009040.62,0.46,34124,0.075
2024-11-17,Polkadot,15.3709,42279249.15,4980187385.38,-0.19,25761,0.0255
2024-11-18,Polkadot,14.3058,63258268.95,1688716333.54,0.08,2693,0.0125
2024-11-19,Polkadot,14.107,16937924.32,3712188433.69,-0.27,3590,0.0467
2024-11-20,Polkadot,14.5572,65912880.06,3880897592.53,0.2,31870,0.0624
2024-11-21,Polkadot,14.875,65573338.79,7232191315.64,-0.35,10534,0.0735
2024-11-22,Polkadot,14.6032,44181338.67,4960383160.5,-0.41,8921,0.0829
2024-11-23,Polkadot,14.7572,43693179.57,5227879231.8,-0.03,2691,0.0649
2024-11-24,Polkadot,14.851,36343753.98,5722100291.21,-0.02,43042,0.02
2024-11-25,Polkadot,14.6993,73154036.23,5997553842.76,0.62,3904,0.0714
2024-11-26,Polkadot,14.5591,21033148.64,5154205805.92,0.42,45155,0.0986
2024-11-27,Polkadot,16.2009,54449001.58,3157196498.14,1.0,45377,0.0915
2024-11-28,Polkadot,16.8727,62879892.28,7586270541.21,0.49,40705,0.0885
2024-11-29,Polkadot,18.9823,89925341.29,7457166298.76,0.44,31956,0.0372
2024-11-30,Polkadot,18.5296,76357158.71,7351597260.74,-0.19,19764,0.0776
2024-12-01,Polkadot,18.4694,66035428.07,9209281813.78,-0.1,9208,0.0866
2024-12-02,Polkadot,17.2577,25321389.23,7265686795.25,-0.4,16783,0.071
2024-12-03,Polkadot,16.5764,41357079.59,7155387560.27,0.18,9515,0.0326
2024-12-04,Polkadot,18.1693,28259990.27,8731500043.0,0.67,3070,0.0958
2024-12-05,Polkadot,17.7133,80149871.49,2842156706.2,-0.12,18314,0.0506
2024-12-06,Polkadot,19.4308,77693803.94,5811580103.93,0.18,46514,0.0217
2024-12-07,Polkadot,18.2423,73519016.77,6060569870.44,-0.78,14771,0.0199
2024-12-08,Polkadot,17.2996,62434798.6,4008501216.06,-0.47,32240,0.0683
2024-12-09,Polkadot,17.0218,51544872.59,7417427640.37,-0.44,46612,0.0494
2024-12-10,Polkadot,16.9845,27173283.8,6878189072.57,0.51,18828,0.0185
2024-12-11,Polkadot,17.7854,41240482.06,6907027633.74,-0.12,45996,0.0766
2024-12-12,Polkadot,18.2041,28173766.56,9081277596.97,0.56,25978,0.0819
2024-12-13,Polkadot,17.8433,69582831.09,3635626242.8,-0.1,21936,0.0753
2024-12-14,Polkadot,17.7422,29113516.97,6993689398.52,-0.43,27082,0.0282
2024-12-15,Polkadot,17.4769,66560133.63,5602439849.24,0.48,18905,0.0721
2024-12-16,Polkadot,16.6952,62924386.09,3759675887.54,0.03,4098,0.011
2024-12-17,Polkadot,15.9706,45312109.06,2622929590.49,-0.41,28020,0.0375
2024-12-18,Polkadot,16.8074,25898737.98,7703722173.99,0.93,19952,0.0459
2024-12-19,Polkadot,15.2879,34538371.46,5170080170.85,-0.89,11985,0.0852
2024-12-20,Polkadot,16.5394,37716082.18,7111521314.27,0.17,9283,0.0451
2024-12-21,Polkadot,16.2723,61859931.29,5176847190.29,0.4,47323,0.011
2024-12-22,Polkadot,15.6601,22784977.56,2943951269.35,0.23,38708,0.0417
2024-12-23,Polkadot,16.255,70160928.75,3820236141.14,0.07,5762,0.0549
2024-12-24,Polkadot,17.4783,70682901.36,4415299290.41,-0.04,35521,0.0954
2024-12-25,Polkadot,18.4725,32238774.62,9036281148.31,0.9,6054,0.0947
2024-12-26,Polkadot,18.9545,73480216.67,1938163332.93,0.04,14276,0.0263
2024-12-27,Polkadot,20.0035,73494033.38,9887074216.9,0.03,6781,0.0267
2024-12-28,Polkadot,18.3067,73089333.33,9010294203.32,-0.25,17471,0.0247
2024-12-29,Polkadot,17.8474,31334918.9,8896216361.39,0.56,19025,0.081
2024-12-30,Polkadot,17.0521,27801146.27,4955952862.45,-0.67,36730,0.0105
2024-12-31,Polkadot,18.1133,35247372.03,8794447003.29,0.81,6413,0.0214
2025-01-01,Polkadot,17.7841,43810984.9,4592569501.59,0.15,8420,0.0584
2025-01-02,Polkadot,18.5537,77455227.36,2050509417.3,0.27,42510,0.0323
2025-01-03,Polkadot,19.0693,75356153.33,3618191436.64,0.61,44406,0.0183
2025-01-04,Polkadot,18.2662,85884180.58,8733412691.84,0.54,40678,0.0424
2025-01-05,Polkadot,17.7484,21910724.35,1872560588.54,-0.34,27527,0.0347
2025-01-06,Polkadot,18.9143,19788625.13,6022271569.78,0.02,44250,0.056
2025-01-07,Polkadot,18.1998,69096688.9,2370358370.2,0.5,13029,0.0981
2025-01-08,Polkadot,18.3317,38810885.5,3933217080.63,0.41,42583,0.0212
2025-01-09,Polkadot,17.6327,41195628.87,2384600386.46,-0.12,37525,0.0435
2025-01-10,Polkadot,17.3736,55373195.78,7710591032.59,0.17,38564,0.0939
2025-01-11,Polkadot,17.3508,24458665.65,5837315900.48,0.46,37060,0.0889
